날짜,가격_만원,전용면적_㎡,층,건축년도,단지명,도시,행정구역,년,월,만원_per_㎡,경과년수
2023-01-30,17500,42.75,4,1984,유나이티드,제주시,제주시,2023,1,409.3567251461988,39
2023-01-30,36500,84.65,5,2011,지오빌II,서귀포시,서귀포시,2023,1,431.18724158298875,12
2023-01-30,43500,83.81,4,2010,동남한올레,제주시,제주시,2023,1,519.0311418685121,13
2023-01-30,27500,76.18,10,2015,루체빌,서귀포시,서귀포시,2023,1,360.987135731163,8
2023-01-30,35400,61.3849,6,2023,더펠리스10차,제주시,제주시,2023,1,576.6890554517479,0
2023-01-31,26200,72.8309,6,2015,회성푸르니5차,제주시,한림읍,2023,1,359.7374191448959,8
2023-01-31,44000,84.53,7,2022,유피테르,제주시,제주시,2023,1,520.5252573050988,1
2023-01-31,7200,23.5425,11,2011,예그린하우스텔,제주시,제주시,2023,1,305.82988212806623,12
2023-01-31,35800,84.978,5,2001,대림이편한세상,서귀포시,서귀포시,2023,1,421.28550919061405,22
2023-01-31,22000,47.71,8,2019,해밀마루,제주시,제주시,2023,1,461.1192622091805,4
2023-01-31,46500,141.95,10,2013,노블레스,제주시,제주시,2023,1,327.5801338499472,10
2023-01-31,21000,53.89,4,1992,수선화(70)1차,제주시,제주시,2023,1,389.68268695490815,31
2023-01-31,27000,53.65,14,2013,연동엘리시아3차,제주시,제주시,2023,1,503.2618825722274,10
2023-01-31,114000,115.1601,6,2014,노형2차아이파크,제주시,제주시,2023,1,989.9261983968406,9
2023-01-31,39000,49.2072,12,2018,블루파크시티,제주시,제주시,2023,1,792.5669414232063,5
2023-01-31,13000,44.28,4,1990,도남시영,제주시,제주시,2023,1,293.5862691960253,33
2023-02-01,20850,65.33,7,1994,연동이화,제주시,제주시,2023,2,319.1489361702128,29
2023-02-01,19800,49.87,4,1999,주공5차(동홍5차),서귀포시,서귀포시,2023,2,397.03228393823946,24
2023-02-01,29500,59.98,1,1994,일도2차신천지,제주시,제주시,2023,2,491.83061020340114,29
2023-02-01,16500,44.6269,5,2018,함덕천마에코피아,제주시,제주시,2023,2,369.7321570622203,5
2023-02-01,66800,84.9508,12,2001,부영5차,제주시,제주시,2023,2,786.3375035903134,22
2023-02-01,16500,59.16,1,1993,부양장미1차,제주시,제주시,2023,2,278.90466531440165,30
2023-02-01,19800,49.87,4,1999,주공5차(동홍5차),서귀포시,서귀포시,2023,2,397.03228393823946,24
2023-02-01,31500,77.5619,5,2016,봉개갤럭시타운1차,제주시,제주시,2023,2,406.12723515024777,7
2023-02-01,22000,59.58,1,2001,탐라빌,제주시,제주시,2023,2,369.2514266532394,22
2023-02-02,50000,84.3616,6,2013,제주삼화사랑으로부영1차,제주시,제주시,2023,2,592.6867200242765,10
2023-02-02,18000,47.01,1,1990,주공2(동홍2),서귀포시,서귀포시,2023,2,382.8972559029994,33
2023-02-02,9700,18.44,8,2018,센트럴팰리스,서귀포시,서귀포시,2023,2,526.0303687635575,5
2023-02-02,33100,79.33,4,2018,벨루스타운Ⅲ,제주시,제주시,2023,2,417.2444220345393,5
2023-02-02,50000,84.3616,6,2013,제주삼화사랑으로부영1차,제주시,제주시,2023,2,592.6867200242765,10
2023-02-03,12500,55.2093,5,2001,한빛테크놀즈103동,서귀포시,서귀포시,2023,2,226.41113000889342,22
2023-02-03,6400,15.2,6,2015,제이원타워,서귀포시,서귀포시,2023,2,421.0526315789474,8
2023-02-03,19000,59.83,5,1996,세기7차,제주시,제주시,2023,2,317.5664382416848,27
2023-02-03,5000,15.86,6,2012,윙스스카이,서귀포시,서귀포시,2023,2,315.2585119798235,11
2023-02-03,40000,84.72,4,2010,제주하귀휴먼시아1단지,제주시,애월읍,2023,2,472.14353163361665,13
2023-02-04,18500,78.85,7,2004,용담조양상떼빌,제주시,제주시,2023,2,234.6227013316424,19
2023-02-04,19000,73.2642,2,2003,동홍반석아르미,서귀포시,서귀포시,2023,2,259.3353916373891,20
2023-02-05,13000,83.7,5,1990,로얄하이츠맨션,서귀포시,서귀포시,2023,2,155.31660692951016,33
2023-02-05,36500,84.859,4,2015,형남4차,서귀포시,서귀포시,2023,2,430.12526661874404,8
2023-02-05,33000,45.9078,3,2001,부영2차,제주시,제주시,2023,2,718.8320938925411,22
2023-02-05,104500,108.4439,13,2002,한화,제주시,제주시,2023,2,963.6318870863183,21
2023-02-06,35700,59.93,4,1998,화북주공4단지,제주시,제주시,2023,2,595.6949774737193,25
2023-02-06,38000,84.88,4,2016,더펠리스2차,제주시,제주시,2023,2,447.69085768143265,7
2023-02-06,28800,84.78,5,2004,세원멤버스노형2차,제주시,제주시,2023,2,339.70276008492567,19
2023-02-06,6200,15.2,8,2015,제이원타워,서귀포시,서귀포시,2023,2,407.89473684210526,8
2023-02-06,13000,83.26,5,2000,두레빌라트,서귀포시,서귀포시,2023,2,156.13740091280326,23
2023-02-06,9500,39.3,7,2011,제웅1차솔내음빌리지,제주시,제주시,2023,2,241.73027989821884,12
2023-02-07,15000,84.09,3,1993,J블루오션,제주시,한림읍,2023,2,178.38030681412772,30
2023-02-07,69000,110.9718,1,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,2,621.7795872464897,6
2023-02-07,11900,22.3279,8,2017,영도갤럭시타운,제주시,제주시,2023,2,532.965482647271,6
2023-02-07,36000,59.93,6,1998,화북주공4단지,제주시,제주시,2023,2,600.7008176205574,25
2023-02-08,50500,84.3616,3,2013,제주삼화사랑으로부영5차,제주시,제주시,2023,2,598.6135872245193,10
2023-02-08,21500,90.36,2,1991,삼아,서귀포시,서귀포시,2023,2,237.9371403275786,32
2023-02-08,21500,49.87,2,1999,주공5차(동홍5차),서귀포시,서귀포시,2023,2,431.1209143773812,24
2023-02-09,41500,84.8537,7,2022,하귀푸르미르,제주시,애월읍,2023,2,489.07708208363334,1
2023-02-09,17500,42.75,1,1984,유나이티드,제주시,제주시,2023,2,409.3567251461988,39
2023-02-09,27800,59.933,2,2000,외도부영1차,제주시,제주시,2023,2,463.8513006190246,23
2023-02-09,50200,84.991,3,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,2,590.6507747879187,6
2023-02-09,21400,51.88,3,2003,중문푸른마을,서귀포시,서귀포시,2023,2,412.49036237471086,20
2023-02-10,32000,59.97,6,1993,일도신천지,제주시,제주시,2023,2,533.6001334000333,30
2023-02-10,30000,84.8208,3,2012,헤르지아,제주시,제주시,2023,2,353.6868315318884,11
2023-02-10,20000,84.21,3,2011,정다운,제주시,한림읍,2023,2,237.50148438427743,12
2023-02-10,10800,56.49,4,1993,대원상록수,제주시,제주시,2023,2,191.18428040361124,30
2023-02-10,35000,45.9078,5,2001,부영2차,제주시,제주시,2023,2,762.3976753405739,22
2023-02-10,20000,84.21,3,2011,정다운,제주시,한림읍,2023,2,237.50148438427743,12
2023-02-11,48500,84.94,6,2015,HausD블루오션,서귀포시,서귀포시,2023,2,570.9912879679774,8
2023-02-11,43500,84.94,4,2015,HausD블루오션,서귀포시,서귀포시,2023,2,512.1262067341653,8
2023-02-11,47000,84.3616,1,2013,제주삼화사랑으로부영5차,제주시,제주시,2023,2,557.1255168228199,10
2023-02-11,70000,80.6583,9,2001,부영1차,제주시,제주시,2023,2,867.8586084755073,22
2023-02-11,38500,45.9078,6,2001,부영2차,제주시,제주시,2023,2,838.6374428746313,22
2023-02-11,25900,58.9336,3,2013,해마루풍경102동,제주시,제주시,2023,2,439.4776494224008,10
2023-02-13,39000,83.28,2,2015,헤르지아,제주시,제주시,2023,2,468.299711815562,8
2023-02-13,11000,43.9,8,2014,엘루체,제주시,제주시,2023,2,250.56947608200457,9
2023-02-13,33000,80.73,3,2017,이도네오하임,제주시,제주시,2023,2,408.7699739873653,6
2023-02-13,20000,54.81,1,2004,제동해피죤,제주시,제주시,2023,2,364.8969166210545,19
2023-02-14,56000,101.8684,2,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2023,2,549.7288658700834,6
2023-02-14,45000,84.9873,5,2001,부영(2차),제주시,제주시,2023,2,529.4908768721915,22
2023-02-14,25500,84.639,2,2007,장원하이빌아파트,제주시,제주시,2023,2,301.2795519795839,16
2023-02-14,31000,84.6909,7,2018,라오체블랙비치,제주시,제주시,2023,2,366.03696501040844,5
2023-02-14,49700,84.991,10,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,2,584.7677989434176,6
2023-02-14,45000,84.9873,5,2001,부영(2차),제주시,제주시,2023,2,529.4908768721915,22
2023-02-15,34500,84.65,6,2011,지오빌II,서귀포시,서귀포시,2023,2,407.56054341405786,12
2023-02-15,64000,84.67,15,2006,노형뜨란채,제주시,제주시,2023,2,755.8757529231133,17
2023-02-15,21500,84.8172,9,2000,서반,제주시,제주시,2023,2,253.48632117070593,23
2023-02-15,35700,69.0372,5,2023,더펠리스10차,제주시,제주시,2023,2,517.112513253724,0
2023-02-15,40000,84.94,1,2015,HausD블루오션,서귀포시,서귀포시,2023,2,470.92064987049685,8
2023-02-15,27000,49.5,3,1998,화북주공4단지,제주시,제주시,2023,2,545.4545454545455,25
2023-02-16,59500,84.98,7,2006,노형뜨란채,제주시,제주시,2023,2,700.164744645799,17
2023-02-16,64000,80.6583,12,2001,부영1차,제주시,제주시,2023,2,793.4707277490352,22
2023-02-16,14000,84.09,2,1993,J블루오션,제주시,한림읍,2023,2,166.48828635985254,30
2023-02-17,22500,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2023,2,451.1730499298175,24
2023-02-17,12000,22.3279,7,2017,영도갤럭시타운,제주시,제주시,2023,2,537.444184182122,6
2023-02-17,35000,79.83,10,2013,연동엘리시아3차,제주시,제주시,2023,2,438.43166729299764,10
2023-02-17,15000,54.6,4,2014,거웅라피네,제주시,제주시,2023,2,274.72527472527474,9
2023-02-17,14800,48.97,7,1991,성환,제주시,제주시,2023,2,302.22585256279353,32
2023-02-18,44000,84.84,10,2010,제주하귀휴먼시아1단지,제주시,애월읍,2023,2,518.6232909005186,13
2023-02-18,8000,27.86,1,2012,동남한올레,서귀포시,서귀포시,2023,2,287.1500358937545,11
2023-02-18,26300,84.97,7,2004,덕진웰리브,제주시,제주시,2023,2,309.52100741438153,19
2023-02-18,26300,84.97,7,2004,덕진웰리브,제주시,제주시,2023,2,309.52100741438153,19
2023-02-18,31000,84.91,4,2017,아이진베라뷰대정,서귀포시,대정읍,2023,2,365.0924508302909,6
2023-02-18,15500,59.94,2,1994,백록,제주시,제주시,2023,2,258.5919252585919,29
2023-02-19,25600,84.24,4,2007,삼무파크빌,제주시,제주시,2023,2,303.89363722697055,16
2023-02-19,25800,59.97,1,1993,일도신천지,제주시,제주시,2023,2,430.2151075537769,30
2023-02-19,10500,42.48,5,1991,제일(나동),제주시,제주시,2023,2,247.17514124293788,32
2023-02-19,25800,59.97,1,1993,일도신천지,제주시,제주시,2023,2,430.2151075537769,30
2023-02-20,15500,59.62,3,2010,우성A,서귀포시,서귀포시,2023,2,259.979872525998,13
2023-02-20,34500,84.6725,4,2012,세원멤버스,제주시,제주시,2023,2,407.4522424636098,11
2023-02-20,31000,178.98,6,2011,준영푸른빌,제주시,제주시,2023,2,173.203709911722,12
2023-02-20,38000,74.94,6,2015,HausD블루오션,서귀포시,서귀포시,2023,2,507.07232452628773,8
2023-02-20,11900,22.3279,8,2017,영도갤럭시타운,제주시,제주시,2023,2,532.965482647271,6
2023-02-20,24000,59.99,4,2003,중문푸른마을,서귀포시,서귀포시,2023,2,400.0666777796299,20
2023-02-20,5950,15.2,7,2015,제이원타워,서귀포시,서귀포시,2023,2,391.44736842105266,8
2023-02-21,9400,30.33,7,2012,엘리시아뷰,제주시,제주시,2023,2,309.9241674909331,11
2023-02-21,25000,84.28,2,2004,제동해피죤,제주시,제주시,2023,2,296.6302800189843,19
2023-02-21,50000,84.3616,4,2013,제주삼화사랑으로부영1차,제주시,제주시,2023,2,592.6867200242765,10
2023-02-21,44500,73.9049,3,2013,제주삼화사랑으로부영1차,제주시,제주시,2023,2,602.1251635547846,10
2023-02-21,31000,59.98,1,2013,제주서귀포혁신도시엘에이치1단지,서귀포시,서귀포시,2023,2,516.8389463154385,10
2023-02-21,30500,84.9237,5,2017,호근동코아루오션뷰,서귀포시,서귀포시,2023,2,359.14591568666935,6
2023-02-21,95000,108.4439,15,2002,한화,제주시,제주시,2023,2,876.0289882602895,21
2023-02-21,48500,84.7938,5,2018,제주첨단꿈에그린3단지아파트,제주시,제주시,2023,2,571.9757812481573,5
2023-02-21,16000,39.84,1,2000,외도부영1차,제주시,제주시,2023,2,401.60642570281124,23
