날짜,년,월,도시,행정구역,단지명,전용면적_㎡,층,건축년도,경과년수,거래유형,거래금액_만원,만원_per_㎡
2023-08-17,2023,8,제주시,화북일동,화북,78.06,6,1992,31.0,중개거래,19800,253.6510376633359
2023-08-17,2023,8,제주시,아라일동,아라아이파크,84.9992,2,2013,10.0,중개거래,71000,835.3019793127464
2023-08-17,2023,8,제주시,외도일동,해밀마루,47.71,5,2019,4.0,중개거래,19000,398.23936281701947
2023-08-17,2023,8,제주시,일도이동,일도1차대림,77.02,4,1994,29.0,중개거래,38500,499.8701635938717
2023-08-17,2023,8,제주시,아라일동,아라아이파크,84.9992,2,2013,10.0,중개거래,71000,835.3019793127464
2023-08-17,2023,8,제주시,외도일동,해밀마루,47.71,9,2019,4.0,중개거래,21800,456.9272689163697
2023-08-17,2023,8,서귀포시,서홍동,지오빌Ⅱ-2차,84.3708,7,2013,10.0,중개거래,37900,449.20754573857306
2023-08-17,2023,8,제주시,월평동,제주첨단꿈에그린2단지아파트,84.7938,2,2017,6.0,중개거래,48500,571.9757812481573
2023-08-18,2023,8,제주시,화북이동,제주삼화사랑으로부영2차,84.3616,7,2013,10.0,중개거래,57000,675.6628608276752
2023-08-18,2023,8,제주시,조천읍,함덕해밀타운아파트,78.92,2,2018,5.0,중개거래,28400,359.85808413583374
2023-08-18,2023,8,제주시,조천읍,광명샤인빌,59.2517,3,2006,17.0,직거래,24700,416.86567642784934
2023-08-18,2023,8,제주시,연동,민트하우스,24.44,5,2013,10.0,직거래,8100,331.4238952536825
2023-08-18,2023,8,제주시,도남동,도남2차e-편한세상,84.647,6,2005,18.0,중개거래,57000,673.3847626023368
2023-08-18,2023,8,제주시,연동,동서연동타워,36.2,11,2005,18.0,중개거래,13000,359.1160220994475
2023-08-18,2023,8,제주시,월평동,제주첨단꿈에그린3단지아파트,97.8898,1,2018,5.0,중개거래,51750,528.6556924214781
2023-08-18,2023,8,서귀포시,안덕면,화순블루팰리스,73.9403,3,2017,6.0,중개거래,21800,294.8324526678956
2023-08-18,2023,8,서귀포시,서홍동,서홍캐슬휘닉스아파트,84.3933,7,2015,8.0,직거래,32000,379.17701997670434
2023-08-19,2023,8,제주시,이도이동,영도갤럭시타운,22.3279,9,2017,6.0,중개거래,12000,537.444184182122
2023-08-19,2023,8,제주시,이도이동,영도갤럭시타운,22.3279,9,2017,6.0,중개거래,12000,537.444184182122
2023-08-19,2023,8,제주시,노형동,대원상록수노형1차,84.14,1,1995,28.0,중개거래,26000,309.0087948657
2023-08-19,2023,8,제주시,노형동,에이스아크로빌,84.11,3,2009,14.0,중개거래,30000,356.6757817144216
2023-08-19,2023,8,제주시,연동,제주연동리슈빌디에스,27.2323,7,2018,5.0,중개거래,13500,495.73484428417726
2023-08-20,2023,8,제주시,용담이동,해피드림,84.97,2,2012,11.0,직거래,21500,253.03048134635753
2023-08-21,2023,8,서귀포시,서귀동,중원하이츠빌,84.95,2,2009,14.0,중개거래,24000,282.51912889935255
2023-08-21,2023,8,제주시,노형동,노형뜨란채,75.18,4,2006,17.0,중개거래,57500,764.8310720936419
2023-08-21,2023,8,서귀포시,동홍동,동홍동센트레빌,84.9196,3,2021,2.0,직거래,46000,541.6888445070396
2023-08-21,2023,8,제주시,용담삼동,용두암현대1,67.32,6,1991,32.0,중개거래,25000,371.36066547831257
2023-08-21,2023,8,서귀포시,중문동,상지타운(A동),84.9675,7,2013,10.0,직거래,34000,400.15299967634684
2023-08-21,2023,8,제주시,연동,지산13차위더스빌,84.9141,8,2007,16.0,중개거래,40500,476.9525909124633
2023-08-21,2023,8,제주시,애월읍,제주하귀휴먼시아1단지,84.82,7,2010,13.0,중개거래,45500,536.4300872435747
2023-08-21,2023,8,제주시,삼도이동,아이린5차,84.39,9,2018,5.0,중개거래,40000,473.9898092191018
2023-08-21,2023,8,제주시,도련이동,제주삼화사랑으로부영1차,73.9049,1,2013,10.0,중개거래,43000,581.8288097270953
2023-08-21,2023,8,제주시,애월읍,제주하귀휴먼시아1단지,84.82,7,2010,13.0,중개거래,45500,536.4300872435747
2023-08-22,2023,8,서귀포시,동홍동,제이원파크,74.798,3,2015,8.0,중개거래,22300,298.13631380518194
2023-08-22,2023,8,제주시,이도일동,광양미화,69.15,6,1991,32.0,중개거래,13200,190.88937093275487
2023-08-22,2023,8,서귀포시,서홍동,지오빌Ⅱ-2차,84.3708,8,2013,10.0,직거래,32500,385.20435980220645
2023-08-22,2023,8,제주시,노형동,중흥에스클래스,59.957,7,2002,21.0,중개거래,55000,917.3240822589522
2023-08-22,2023,8,제주시,노형동,중흥에스클래스(미리내마을),120.9434,1,2006,17.0,중개거래,80000,661.4664380197679
2023-08-22,2023,8,제주시,조천읍,광명샤인빌,59.2517,3,2006,17.0,중개거래,23000,388.17451651176253
2023-08-22,2023,8,제주시,화북일동,화북주공4단지,49.5,1,1998,25.0,중개거래,23500,474.74747474747477
2023-08-22,2023,8,제주시,애월읍,제주하귀휴먼시아1단지,84.82,3,2010,13.0,중개거래,42000,495.1662343786843
2023-08-22,2023,8,제주시,노형동,중흥에스클래스(미리내마을),120.9434,1,2006,17.0,중개거래,80000,661.4664380197679
2023-08-22,2023,8,제주시,한경면,늘푸른펠리스,81.8664,8,2018,5.0,직거래,30000,366.45070505115655
2023-08-22,2023,8,제주시,조천읍,광명샤인빌,59.2517,2,2006,17.0,중개거래,22400,378.04822477667307
2023-08-23,2023,8,제주시,노형동,중흥에스클래스,84.9963,11,2003,20.0,중개거래,68900,810.6235212591606
2023-08-23,2023,8,제주시,조천읍,광명샤인빌,59.2517,3,2006,17.0,중개거래,23000,388.17451651176253
2023-08-23,2023,8,제주시,도련일동,미듬하나로(도련),53.0916,1,2002,21.0,중개거래,12200,229.79153011022458
2023-08-23,2023,8,제주시,연동,대림이편한세상1차,75.014,13,2001,22.0,중개거래,73000,973.1516783533741
2023-08-23,2023,8,제주시,아라일동,아라아이파크,84.9813,8,2013,10.0,중개거래,75700,890.784207819838
2023-08-23,2023,8,제주시,아라일동,아라아이파크,84.9813,8,2013,10.0,중개거래,75700,890.784207819838
2023-08-23,2023,8,서귀포시,호근동,호근동코아루오션뷰,84.8239,5,2017,6.0,중개거래,32000,377.2521659579435
2023-08-24,2023,8,제주시,외도일동,더펠리스3차,60.32,7,2017,6.0,직거래,20700,343.16976127320953
2023-08-24,2023,8,제주시,건입동,현대,84.72,7,1993,30.0,중개거래,35000,413.12559017941453
2023-08-24,2023,8,제주시,노형동,노형2차아이파크,84.9071,10,2014,9.0,중개거래,86000,1012.8717150862531
2023-08-24,2023,8,서귀포시,서귀동,휴마루유니크,27.4,6,2015,8.0,중개거래,9900,361.3138686131387
2023-08-24,2023,8,제주시,삼도일동,화인퍼스트빌,84.5449,10,2013,10.0,중개거래,33000,390.3251408423217
2023-08-24,2023,8,제주시,노형동,대원상록수노형1차,45.21,3,1995,28.0,직거래,11000,243.30900243309003
2023-08-25,2023,8,제주시,연동,연동엘리시아,84.919,2,2011,12.0,중개거래,35000,412.1574677045184
2023-08-25,2023,8,서귀포시,강정동,윙스스카이,15.86,6,2012,11.0,중개거래,4800,302.64817150063055
2023-08-25,2023,8,제주시,이도이동,주공1,47.33,5,1985,38.0,중개거래,55000,1162.0536657511093
2023-08-25,2023,8,서귀포시,동홍동,동홍동코아루,60.8541,3,2013,10.0,중개거래,27450,451.0788919727676
2023-08-25,2023,8,서귀포시,동홍동,동홍반석아르미,82.3378,6,2003,20.0,중개거래,22500,273.2645273495284
2023-08-25,2023,8,제주시,건입동,청은환타지아,82.88,1,2002,21.0,중개거래,19000,229.24710424710426
2023-08-25,2023,8,제주시,도남동,도남1차e-편한세상,103.488,6,2005,18.0,중개거래,61500,594.2717996289425
2023-08-25,2023,8,제주시,구좌읍,나이스6차,79.6112,3,2017,6.0,중개거래,24700,310.25785316638866
2023-08-25,2023,8,제주시,도련이동,제주삼화사랑으로부영1차,73.9049,11,2013,10.0,중개거래,43800,592.6535317685295
2023-08-25,2023,8,제주시,애월읍,제주하귀휴먼시아2단지,84.84,6,2010,13.0,중개거래,43000,506.83639792550684
2023-08-25,2023,8,제주시,연동,연동엘리시아,84.919,2,2011,12.0,중개거래,35000,412.1574677045184
2023-08-25,2023,8,서귀포시,대정읍,벽성뜨래별,81.031,6,2006,17.0,직거래,18500,228.30768471325788
2023-08-26,2023,8,제주시,한림읍,회성푸르니5차,72.8309,4,2015,8.0,중개거래,27500,377.58698574368844
2023-08-26,2023,8,제주시,도남동,백록,59.9,5,1994,29.0,중개거래,15500,258.76460767946577
2023-08-26,2023,8,서귀포시,법환동,스마트블루빌,29.028,3,2014,9.0,중개거래,7200,248.03637866887144
2023-08-27,2023,8,제주시,도두일동,블루파크시티,21.2369,10,2018,5.0,중개거래,14400,678.0650659936243
2023-08-27,2023,8,제주시,노형동,노형뜨란채,84.67,7,2006,17.0,중개거래,60000,708.6335183654187
2023-08-27,2023,8,제주시,외도일동,수앤수빌2차,72.975,2,2015,8.0,중개거래,25000,342.58307639602606
2023-08-27,2023,8,제주시,이도이동,이도한일베라체,84.85,4,2011,12.0,중개거래,67000,789.628756629346
2023-08-28,2023,8,서귀포시,동홍동,금성동홍스마트빌,84.7883,6,2016,7.0,중개거래,33800,398.6399066852384
2023-08-28,2023,8,제주시,도련일동,도련한양(도련별장맨션),84.97,6,1997,26.0,중개거래,20500,241.26162174885255
2023-08-28,2023,8,제주시,이호이동,성지휴캐슬,82.581,8,2017,6.0,중개거래,34000,411.7169809035977
2023-08-28,2023,8,서귀포시,안덕면,화순블루팰리스,73.9403,2,2017,6.0,중개거래,21500,290.77512533760347
2023-08-28,2023,8,제주시,도두일동,도두네오하임주상복합A동,84.01,8,2016,7.0,중개거래,37000,440.4237590763004
2023-08-28,2023,8,제주시,한림읍,씨비양빌리지,84.96,5,2017,6.0,중개거래,25000,294.25612052730696
2023-08-28,2023,8,제주시,연동,디지털한빛,84.719,12,2005,18.0,중개거래,44395,524.026487564773
2023-08-28,2023,8,제주시,연동,디지털한빛,84.719,12,2005,18.0,중개거래,44395,524.026487564773
2023-08-28,2023,8,제주시,노형동,부영2차,45.9078,8,2001,22.0,중개거래,35000,762.3976753405739
2023-08-28,2023,8,제주시,삼양이동,제주삼화사랑으로부영5차,66.4409,7,2013,10.0,중개거래,45700,687.8293340397255
2023-08-29,2023,8,제주시,용담삼동,용두암현대4,53.325,7,1995,28.0,중개거래,16700,313.17393342709795
2023-08-29,2023,8,제주시,용담이동,용연N타운,83.959,6,2003,20.0,중개거래,25000,297.7643849974392
2023-08-29,2023,8,제주시,이호이동,이호휴캐슬,60.58,2,2017,6.0,중개거래,23000,379.6632551997359
2023-08-29,2023,8,서귀포시,서홍동,서홍반석타운,35.94,5,2000,23.0,중개거래,7500,208.68113522537564
2023-08-29,2023,8,서귀포시,서홍동,예가플러스,84.68,1,2023,0.0,직거래,34500,407.4161549362305
2023-08-29,2023,8,제주시,연동,연동가나휘닉스1,36.81,9,2011,12.0,직거래,13450,365.3898397174681
2023-08-29,2023,8,제주시,용담이동,장원하이빌아파트,84.639,6,2007,16.0,중개거래,27000,319.00187856661825
2023-08-29,2023,8,서귀포시,동홍동,캐슬휘닉스Ⅱ,84.948,3,2013,10.0,중개거래,31800,374.34665913264587
2023-08-29,2023,8,제주시,화북이동,제주삼화사랑으로부영2차,84.3616,7,2013,10.0,중개거래,54000,640.1016576262186
2023-08-29,2023,8,제주시,용담이동,용연N타운,83.959,6,2003,20.0,중개거래,25000,297.7643849974392
2023-08-29,2023,8,제주시,도남동,JNC패밀리4차,77.986,4,2015,8.0,중개거래,32000,410.3300592414023
2023-08-30,2023,8,제주시,연동,가완에어텔,33.16,9,2003,20.0,중개거래,7700,232.20747889022923
2023-08-30,2023,8,제주시,연동,청목더웰연동,30.1314,5,2018,5.0,중개거래,14000,464.6315803447566
2023-08-30,2023,8,제주시,아라일동,염광,77.13,1,1990,33.0,직거래,34000,440.8142097757034
2023-08-30,2023,8,제주시,이도이동,주공1,49.22,5,1985,38.0,중개거래,58100,1180.4144656643641
2023-08-30,2023,8,제주시,연동,남해오네뜨,29.36,8,2019,4.0,직거래,14500,493.8692098092643
2023-08-31,2023,8,제주시,노형동,부영5차,84.9508,5,2001,22.0,중개거래,65000,765.1487684636284
2023-08-31,2023,8,제주시,삼양이동,제주삼화사랑으로부영5차,84.3616,9,2013,10.0,직거래,53500,634.1747904259759
2023-08-31,2023,8,제주시,애월읍,제주하귀휴먼시아1단지,84.84,7,2010,13.0,중개거래,42000,495.049504950495
2023-08-31,2023,8,제주시,건입동,건입미화,59.87,4,1994,29.0,중개거래,12700,212.12627359278437
2023-08-31,2023,8,서귀포시,동홍동,주공5차(동홍5차),49.87,3,1999,24.0,중개거래,20000,401.0427110487267
2023-08-31,2023,8,서귀포시,동홍동,동홍동코아루,70.5733,9,2013,10.0,중개거래,35800,507.27399738994774
2023-08-31,2023,8,서귀포시,동홍동,동홍동코아루,60.9375,3,2013,10.0,중개거래,27500,451.28205128205127
2023-08-31,2023,8,제주시,이도이동,주공1,40.32,4,1985,38.0,중개거래,48800,1210.3174603174602
2023-08-31,2023,8,제주시,외도일동,대원상록수11차아파트,84.94,7,2016,7.0,중개거래,34500,406.1690605133035
2023-08-31,2023,8,제주시,외도일동,미듬리드빌,82.76,5,2003,20.0,중개거래,22000,265.82890285161915
2023-08-31,2023,8,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,10,2016,7.0,중개거래,50000,588.7222020094266
2023-09-01,2023,9,제주시,노형동,현대아이파크,84.953,12,2001,22.0,중개거래,79500,935.8115663955364
2023-09-01,2023,9,제주시,용담이동,해피드림,84.97,6,2012,11.0,중개거래,23900,281.27574438036953
2023-09-01,2023,9,서귀포시,동홍동,주공1,39.69,5,1988,35.0,중개거래,16500,415.7218442932729
2023-09-01,2023,9,서귀포시,동홍동,주공1,39.69,5,1988,35.0,중개거래,16500,415.7218442932729
2023-09-01,2023,9,제주시,노형동,중흥에스클래스(미리내마을),120.9434,9,2006,17.0,중개거래,82500,682.1372642078857
2023-09-01,2023,9,제주시,노형동,노형뜨란채,75.65,8,2006,17.0,직거래,57000,753.4699272967614
2023-09-01,2023,9,제주시,노형동,제동프린스빌,24.62,8,2003,20.0,중개거래,8000,324.9390739236393
2023-09-02,2023,9,제주시,일도이동,일도수선화,49.06,4,1993,30.0,중개거래,24700,503.46514472075006
2023-09-02,2023,9,제주시,외도일동,외도부영1차,59.933,2,2000,23.0,중개거래,24300,405.45275557706105
2023-09-02,2023,9,제주시,도남동,JNC패밀리4차,77.986,8,2015,8.0,중개거래,36700,470.59728669248324
2023-09-02,2023,9,서귀포시,중문동,e편한세상중문,84.9875,1,2021,2.0,중개거래,49000,576.5553757905575
2023-09-02,2023,9,제주시,외도일동,부영(2차),84.9873,10,2001,22.0,중개거래,41000,482.42502115021887
2023-09-03,2023,9,제주시,삼양이동,한라하이츠빌B,83.515,3,2002,21.0,중개거래,27300,326.88738549961084
2023-09-03,2023,9,제주시,이도이동,동인미노스빌,153.29,9,2002,21.0,중개거래,31500,205.49285667688696
2023-09-03,2023,9,제주시,이도이동,동인미노스빌,153.29,9,2002,21.0,중개거래,31500,205.49285667688696
2023-09-04,2023,9,서귀포시,동홍동,제이원클래시움,71.5812,2,2020,3.0,중개거래,27000,377.1940118355099
2023-09-04,2023,9,서귀포시,강정동,윙스스카이,15.86,3,2012,11.0,직거래,4800,302.64817150063055
2023-09-04,2023,9,서귀포시,동홍동,제이원클래시움,70.755,4,2020,3.0,직거래,25000,353.33192000565333
2023-09-04,2023,9,제주시,노형동,해오름,59.56,9,2001,22.0,중개거래,53000,889.8589657488246
2023-09-04,2023,9,제주시,이호이동,이호휴캐슬,84.671,8,2017,6.0,직거래,33000,389.74383200859796
2023-09-05,2023,9,제주시,삼도일동,시스빌,84.96,2,2003,20.0,중개거래,23000,270.71563088512244
2023-09-05,2023,9,제주시,연동,갤럭시타운,49.6,3,2012,11.0,중개거래,17000,342.741935483871
2023-09-05,2023,9,제주시,조천읍,아름아이빌7차,84.134,7,2016,7.0,중개거래,26500,314.9737323792997
2023-09-05,2023,9,제주시,외도일동,부영(2차),84.9873,2,2001,22.0,중개거래,43000,505.9579490112052
2023-09-05,2023,9,제주시,용담삼동,용두암현대4,53.325,6,1995,28.0,중개거래,16500,309.4233473980309
2023-09-05,2023,9,제주시,연동,갤럭시타운,49.6,3,2012,11.0,직거래,17000,342.741935483871
2023-09-05,2023,9,제주시,이호이동,대일,57.33,1,1992,31.0,중개거래,12700,221.52450723879295
2023-09-05,2023,9,제주시,노형동,부영3차,84.9508,10,2001,22.0,중개거래,67000,788.6918074932785
2023-09-05,2023,9,제주시,일도이동,일도우성1,59.44,1,1995,28.0,직거래,30000,504.7106325706595
2023-09-06,2023,9,제주시,일도이동,인화에코비치,27.02,10,2012,11.0,중개거래,7800,288.6750555144338
2023-09-06,2023,9,제주시,한림읍,회성푸르니5차,81.3405,4,2015,8.0,중개거래,26000,319.6439657980956
2023-09-06,2023,9,제주시,한림읍,회성푸르니5차,81.3405,4,2015,8.0,중개거래,26000,319.6439657980956
2023-09-06,2023,9,제주시,삼양이동,제주삼화사랑으로부영5차,84.3616,1,2013,10.0,중개거래,49500,586.7598528240337
2023-09-06,2023,9,제주시,도련이동,제주삼화사랑으로부영1차,84.3616,7,2013,10.0,중개거래,53000,628.2479232257331
2023-09-06,2023,9,서귀포시,중문동,e편한세상중문,84.9875,4,2021,2.0,중개거래,52500,617.7379026327401
2023-09-06,2023,9,제주시,노형동,중흥에스클래스(미리내마을),149.8418,5,2006,17.0,중개거래,102000,680.7179305107119
2023-09-06,2023,9,제주시,연동,제웅솔내음,34.7636,3,2012,11.0,직거래,9200,264.6446282893602
2023-09-06,2023,9,제주시,연동,남해오네뜨,22.36,5,2019,4.0,직거래,15000,670.8407871198569
2023-09-06,2023,9,제주시,연동,신동부삼무하이빌,28.24,5,2003,20.0,직거래,7000,247.87535410764875
2023-09-06,2023,9,제주시,도두일동,도두네오하임주상복합A동,84.01,7,2016,7.0,중개거래,36000,428.5204142364004
2023-09-06,2023,9,서귀포시,중문동,중문미듬하나로,53.8513,5,2002,21.0,중개거래,13500,250.69032688161658
2023-09-07,2023,9,서귀포시,서홍동,"민우아파트가동,나동",57.18,2,1986,37.0,직거래,13500,236.09653725078698
