날짜,가격_만원,전용면적_㎡,행정구역,단가_만원_per_㎡
2025-03-15,45800,66.4409,제주시,689.3344310507534
2025-03-15,28000,84.9979,한림읍,329.41990331525835
2025-03-15,28000,84.9979,한림읍,329.41990331525835
2025-03-15,22300,59.2517,제주시,376.3605094874915
2025-03-16,71000,84.67,제주시,838.5496633990788
2025-03-16,29500,82.5239,제주시,357.4721989629671
2025-03-16,9300,27.13,제주시,342.79395503133065
2025-03-17,32000,79.1,제주시,404.55120101137805
2025-03-17,24500,59.933,제주시,408.7898152937447
2025-03-17,47500,84.7938,제주시,560.1824661708757
2025-03-17,56000,84.67,제주시,661.3912838077241
2025-03-17,35000,70.97,제주시,493.1661265323376
2025-03-17,6500,20.655,서귀포시,314.6937787460663
2025-03-17,49000,84.9297,서귀포시,576.9477579692381
2025-03-17,42500,84.9049,제주시,500.5600383487879
2025-03-18,42700,84.72,애월읍,504.01322001888576
2025-03-18,22200,49.5,제주시,448.4848484848485
2025-03-18,42000,59.98,제주시,700.2334111370457
2025-03-18,10700,57.18,서귀포시,187.12836656173488
2025-03-18,22000,82.18,제주시,267.7050377220735
2025-03-18,42000,59.98,제주시,700.2334111370457
2025-03-18,42000,59.98,제주시,700.2334111370457
2025-03-18,33000,45.9078,제주시,718.8320938925411
2025-03-18,27000,84.05,안덕면,321.23735871505056
2025-03-18,27000,84.05,안덕면,321.23735871505056
2025-03-18,44000,59.97,제주시,733.7001834250459
2025-03-18,15700,81.45,서귀포시,192.756292203806
2025-03-18,65000,84.85,제주시,766.0577489687685
2025-03-18,20000,49.5,제주시,404.04040404040404
2025-03-18,15000,33.23,제주시,451.3993379476377
2025-03-19,41450,84.5,제주시,490.5325443786982
2025-03-19,41450,84.5,제주시,490.5325443786982
2025-03-19,15500,57.27,제주시,270.64780862580756
2025-03-19,80000,84.9665,제주시,941.5475510936664
2025-03-19,40010,72.44,제주시,552.3191606847046
2025-03-19,41450,84.5,제주시,490.5325443786982
2025-03-20,53500,84.3616,제주시,634.1747904259759
2025-03-20,66300,80.6583,제주시,821.9860820275161
2025-03-20,40000,84.045,서귀포시,475.93551073829497
2025-03-20,24200,84.75,제주시,285.5457227138643
2025-03-20,30000,59.93,제주시,500.58401468379776
2025-03-20,19700,80.11,제주시,245.91187117713145
2025-03-20,46800,94.59,제주시,494.76688867745
2025-03-20,6150,25.01,제주시,245.9016393442623
2025-03-20,16500,59.94,제주시,275.2752752752753
2025-03-21,31000,82.96,제주시,373.6740597878496
2025-03-21,27000,83.85,제주시,322.0035778175313
2025-03-21,27600,76.28,제주시,361.82485579444153
2025-03-21,19850,32.39,제주시,612.8434702068539
2025-03-21,26700,60.8541,서귀포시,438.7543320828013
2025-03-21,38400,84.36,제주시,455.19203413940255
2025-03-21,22000,84.87,제주시,259.21998350418284
2025-03-21,32000,45.9078,제주시,697.0493031685247
2025-03-21,46600,59.56,제주시,782.4042981867025
2025-03-21,54500,59.56,제주시,915.0436534586971
2025-03-21,30500,84.48,제주시,361.03219696969694
2025-03-22,18700,49.87,서귀포시,374.97493483055945
2025-03-22,54000,84.9297,서귀포시,635.8199781701808
2025-03-22,53500,49.22,제주시,1086.9565217391305
2025-03-22,40000,84.0874,제주시,475.6955263214227
2025-03-22,14000,21.2369,제주시,659.2299252715792
2025-03-22,21500,75.09,제주시,286.3230789719004
2025-03-22,42900,84.9873,제주시,504.78130261815585
2025-03-23,12500,53.59,제주시,233.25247247620823
2025-03-23,61500,84.9963,제주시,723.5609079454047
2025-03-23,59900,84.9963,제주시,704.7365591208087
2025-03-23,66500,80.6583,제주시,824.4656780517319
2025-03-24,6700,28.21,제주시,237.50443105281815
2025-03-24,67500,84.9753,제주시,794.3484753804929
2025-03-24,13800,40.06,제주시,344.48327508736895
2025-03-24,67500,84.9753,제주시,794.3484753804929
2025-03-24,11700,77.7378,애월읍,150.5059314773508
2025-03-24,20500,73.37,제주시,279.4057516696197
2025-03-24,34500,84.82,제주시,406.74369252534785
2025-03-24,65500,80.6583,제주시,812.0676979306531
2025-03-25,22000,60.73,제주시,362.25917997694717
2025-03-25,35000,84.94,제주시,412.0555686366847
2025-03-26,53000,59.957,제주시,883.9668429040812
2025-03-26,68800,80.6583,제주시,852.9810323302128
2025-03-26,10350,40.06,제주시,258.3624563155267
2025-03-26,24000,84.96,제주시,282.4858757062147
2025-03-26,17000,71.4198,제주시,238.0292299894427
2025-03-27,65500,59.3,제주시,1104.5531197301855
2025-03-27,19450,49.87,서귀포시,390.01403649488674
2025-03-27,49100,59.56,제주시,824.3787777031564
2025-03-27,48000,84.9875,서귀포시,564.7889395499338
2025-03-27,33000,45.9078,제주시,718.8320938925411
2025-03-27,21500,59.0786,한림읍,363.92196159015276
2025-03-27,17000,84.82,한림읍,200.42442820089605
2025-03-27,29500,84.72,제주시,348.2058545797923
2025-03-27,43000,164.88,서귀포시,260.79573022804465
2025-03-27,33000,45.9078,제주시,718.8320938925411
2025-03-28,13000,21.2369,제주시,612.1420734664664
2025-03-28,20800,51.88,서귀포시,400.92521202775634
2025-03-28,16000,84.54,서귀포시,189.25952211970665
2025-03-28,44000,84.72,애월읍,519.3578847969783
2025-03-28,96000,108.4439,제주시,885.2503460314504
2025-03-28,44600,84.9789,서귀포시,524.8361652127763
2025-03-28,27000,84.919,한림읍,317.9500465149142
2025-03-29,40000,79.004,서귀포시,506.3034783048959
2025-03-29,28500,84.7885,제주시,336.1304893941985
2025-03-29,7300,25.48,제주시,286.49921507064363
2025-03-30,30500,84.42,제주시,361.28879412461504
2025-03-31,10900,31.955,서귀포시,341.10467845407607
2025-03-31,36300,84.966,애월읍,427.229715415578
2025-03-31,23000,49.5,제주시,464.64646464646466
2025-03-31,11500,22.3279,제주시,515.0506765078668
2025-03-31,11000,30.02,제주시,366.42238507661557
2025-03-31,9200,17.6127,제주시,522.3503494637392
2025-03-31,13000,59.47,제주시,218.5976122414663
2025-03-31,11800,46.26,제주시,255.07998270644185
2025-04-01,71000,84.9753,제주시,835.5369148446666
2025-04-01,24000,79.78,제주시,300.82727500626726
2025-04-01,63000,74.976,제주시,840.2688860435339
2025-04-01,14800,57.3812,서귀포시,257.9241981694353
2025-04-01,10500,39.75,제주시,264.1509433962264
2025-04-01,33900,84.7883,서귀포시,399.8193146931829
2025-04-01,50850,59.957,제주시,848.107810597595
2025-04-01,16700,59.265,제주시,281.78520205855057
2025-04-01,26700,74.095,제주시,360.3482016330387
2025-04-01,31000,83.55,제주시,371.0353081986834
2025-04-02,28000,84.78,제주시,330.26657230478884
2025-04-02,40000,79.004,서귀포시,506.3034783048959
2025-04-03,16400,39.84,제주시,411.6465863453815
2025-04-03,24000,84.93,제주시,282.585658777817
2025-04-03,28900,84.9979,한림읍,340.0084002075345
2025-04-03,31000,83.55,제주시,371.0353081986834
2025-04-03,62000,84.85,제주시,730.7012374779023
2025-04-03,28000,84.84,제주시,330.03300330033
2025-04-04,20000,84.84,제주시,235.73785950023571
2025-04-04,97000,133.2801,제주시,727.7905703852263
2025-04-04,44000,84.9875,서귀포시,517.7231945874394
2025-04-04,9400,17.6127,제주시,533.7057918433858
2025-04-04,49000,84.7938,제주시,577.872438786798
2025-04-05,37000,84.3708,서귀포시,438.54034808251197
2025-04-05,31500,45.9078,제주시,686.1579078065165
2025-04-05,55000,84.75,제주시,648.9675516224189
2025-04-05,83000,110.9718,서귀포시,747.9377643689658
2025-04-05,47000,84.9196,서귀포시,553.4646889528448
2025-04-05,16000,55.44,제주시,288.6002886002886
2025-04-06,29000,79.73,대정읍,363.7275805844726
2025-04-06,25000,84.24,제주시,296.77113010446345
2025-04-06,32000,45.9078,제주시,697.0493031685247
2025-04-07,19500,46.59,제주시,418.54475209272374
2025-04-07,5900,23.132,제주시,255.0579284108594
2025-04-07,44800,84.907,서귀포시,527.6361195190032
2025-04-08,26500,59.933,제주시,442.160412460581
2025-04-08,80000,84.9071,제주시,942.2062465918633
2025-04-08,80000,84.9071,제주시,942.2062465918633
2025-04-08,41900,84.72,애월읍,494.5703493862134
2025-04-08,46500,73.9049,제주시,629.1869686583705
2025-04-08,9200,58.944,대정읍,156.0803474484256
2025-04-08,29300,59.98,서귀포시,488.4961653884628
2025-04-08,19000,90.36,서귀포시,210.27003098716247
2025-04-09,5300,31.91,제주시,166.09213412723284
2025-04-09,5300,31.91,제주시,166.09213412723284
2025-04-09,59500,59.953,제주시,992.4440811969375
2025-04-09,59500,59.953,제주시,992.4440811969375
2025-04-09,27500,53.65,제주시,512.5815470643057
2025-04-09,23000,46.32,제주시,496.54576856649396
2025-04-09,23000,46.32,제주시,496.54576856649396
2025-04-09,14000,65.6,제주시,213.41463414634148
2025-04-09,20000,55.44,제주시,360.75036075036076
2025-04-09,5300,31.91,제주시,166.09213412723284
2025-04-09,5300,33.16,제주시,159.83112183353438
2025-04-09,48900,84.535,제주시,578.4586266043651
2025-04-09,5300,31.91,제주시,166.09213412723284
2025-04-09,13835,35.49,서귀포시,389.82812059735136
2025-04-09,5300,31.91,제주시,166.09213412723284
2025-04-09,5300,33.16,제주시,159.83112183353438
2025-04-09,5300,33.16,제주시,159.83112183353438
2025-04-09,5300,33.16,제주시,159.83112183353438
2025-04-09,11245,26.94,서귀포시,417.40905716406826
2025-04-09,11140,26.94,서귀포시,413.5115070527097
2025-04-09,11140,26.94,서귀포시,413.5115070527097
2025-04-09,11140,26.94,서귀포시,413.5115070527097
2025-04-09,11140,26.94,서귀포시,413.5115070527097
2025-04-09,11245,26.94,서귀포시,417.40905716406826
2025-04-09,5300,31.91,제주시,166.09213412723284
2025-04-09,13835,35.49,서귀포시,389.82812059735136
2025-04-09,11350,26.94,서귀포시,421.30660727542687
2025-04-10,58000,59.953,제주시,967.4244825113004
2025-04-10,6800,24.75,제주시,274.74747474747477
2025-04-10,42200,84.89,제주시,497.11391212156906
2025-04-10,37300,84.9626,서귀포시,439.0166967583384
2025-04-10,15000,30.425,제주시,493.01561216105176
2025-04-10,67300,84.67,제주시,794.8505964332113
2025-04-10,21500,59.2517,제주시,362.85878717403887
2025-04-10,37500,82.01,서귀포시,457.2613095963907
2025-04-10,75000,84.991,제주시,882.4463766751774
2025-04-11,105000,126.0894,제주시,832.7424827146453
2025-04-11,43000,84.96,제주시,506.12052730696803
2025-04-11,8100,67.86,서귀포시,119.36339522546419
2025-04-11,12000,39.56,서귀포시,303.3367037411527
2025-04-11,35000,83.525,제주시,419.03621670158634
2025-04-12,33500,45.9078,제주시,729.7234892545493
2025-04-12,25500,49.5,제주시,515.1515151515151
2025-04-12,32000,59.93,제주시,533.9562823293843
2025-04-14,19000,59.73,제주시,318.0981081533568
2025-04-14,18000,81.57,제주시,220.66936373666792
2025-04-14,39000,111.91,제주시,348.4943257975159
2025-04-14,23900,84.7874,제주시,281.8815059784826
2025-04-14,22000,59.93,제주시,367.0949441014517
2025-04-14,61000,84.9508,제주시,718.0626904043281
2025-04-14,15000,21.2369,제주시,706.317777076692
2025-04-14,8300,57.3812,서귀포시,144.64667870312925
2025-04-14,39100,79.004,서귀포시,494.91165004303576
2025-04-15,62500,84.9508,제주시,735.7199696765657
2025-04-15,27600,59.933,제주시,460.51424090234093
2025-04-15,25500,84.95,서귀포시,300.1765744555621
2025-04-15,33000,84.7,제주시,389.6103896103896
2025-04-15,27600,59.933,제주시,460.51424090234093
2025-04-15,42500,84.85,애월읍,500.8839127872717
2025-04-16,65000,84.9508,제주시,765.1487684636284
2025-04-16,38000,80.47,제주시,472.22567416428484
2025-04-16,31500,45.9078,제주시,686.1579078065165
2025-04-16,28300,65.0501,제주시,435.0492927758758
2025-04-16,15150,30.425,제주시,497.9457682826623
2025-04-16,33700,59.98,서귀포시,561.8539513171057
2025-04-17,32200,45.9078,제주시,701.405861313328
2025-04-17,74500,84.991,제주시,876.5634008306762
2025-04-17,27500,83.82,대정읍,328.0839895013124
2025-04-17,17000,49.7317,제주시,341.8342827612971
2025-04-17,32200,45.9078,제주시,701.405861313328
2025-04-17,16400,64.94,제주시,252.5408068986757
2025-04-18,7500,25.48,제주시,294.3485086342229
2025-04-18,74500,84.991,제주시,876.5634008306762
2025-04-19,43500,84.84,애월읍,512.7298444130128
2025-04-19,21800,69.3757,제주시,314.2310636144933
2025-04-20,29500,59.97,제주시,491.91262297815575
2025-04-20,27400,84.34,제주시,324.87550391273413
2025-04-20,55000,84.3616,제주시,651.9553920267041
2025-04-20,51200,84.3616,제주시,606.9112013048591
2025-04-20,75000,84.9635,제주시,882.7319966809278
2025-04-20,75000,84.9635,제주시,882.7319966809278
2025-04-20,32800,45.9078,제주시,714.4755357477378
2025-04-21,7000,19.3211,서귀포시,362.29821283467294
2025-04-21,24700,76.54,서귀포시,322.70708126469816
2025-04-21,34500,84.9626,서귀포시,406.061019789884
2025-04-21,14200,66.39,제주시,213.88763367977106
2025-04-21,19000,82.88,서귀포시,229.24710424710426
2025-04-21,35000,59.98,서귀포시,583.5278426142048
2025-04-21,13700,58.68,제주시,233.46966598500342
2025-04-21,19000,73.9403,안덕면,256.9640642518356
2025-04-21,31000,45.9078,제주시,675.2665124445083
2025-04-21,66000,80.6583,제주시,818.2666879911925
2025-04-21,44900,66.4409,제주시,675.7885579515028
2025-04-21,35000,59.98,서귀포시,583.5278426142048
2025-04-22,12000,56.0047,제주시,214.26773110113973
2025-04-22,20300,65.9467,서귀포시,307.824349057648
2025-04-22,19850,32.39,제주시,612.8434702068539
2025-04-23,27300,49.5,제주시,551.5151515151515
2025-04-23,24000,63.9539,제주시,375.270311896538
2025-04-23,37000,39.72,제주시,931.520644511581
2025-04-23,21000,68.7414,제주시,305.49275982159224
2025-04-23,16900,81.16,서귀포시,208.2306554953179
2025-04-23,25000,73.02,제주시,342.3719528896193
2025-04-23,22500,83.46,제주시,269.59022286125094
2025-04-24,31300,45.9078,제주시,681.8013496617133
2025-04-24,6000,22.75,제주시,263.7362637362637
2025-04-24,14900,59.79,한림읍,249.20555276802142
2025-04-24,47000,129.2587,제주시,363.6118884067378
2025-04-25,29000,78.993,한림읍,367.12113731596475
2025-04-25,10000,17.6127,제주시,567.7721189823252
2025-04-25,26000,84.3973,서귀포시,308.066727253123
2025-04-25,27000,78.25,제주시,345.0479233226837
2025-04-25,20500,59.2517,제주시,345.9816342822231
2025-04-26,35000,84.978,서귀포시,411.8713078679188
2025-04-26,11000,59.84,제주시,183.8235294117647
2025-04-26,30000,84.9455,안덕면,353.16761923821747
2025-04-26,16700,59.94,제주시,278.611945278612
2025-04-27,38400,78.8063,제주시,487.2706877495835
2025-04-27,17500,84.93,서귀포시,206.0520428588249
2025-04-27,83000,106.46,제주시,779.6355438662409
2025-04-27,49500,82.1272,제주시,602.723580007598
2025-04-28,7500,14.74,서귀포시,508.81953867028494
2025-04-28,27000,83.0555,서귀포시,325.08382948751137
2025-04-28,40000,79.004,서귀포시,506.3034783048959
2025-04-28,38000,84.6,제주시,449.1725768321513
2025-04-28,40500,84.7799,제주시,477.7075698367184
2025-04-28,114500,119.296,제주시,959.7974785407724
2025-04-28,18300,58.2203,제주시,314.32335456876723
2025-04-28,29000,84.91,대정읍,341.5380991638205
2025-04-29,30000,81.1206,제주시,369.8197498539212
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,45700,98.588,제주시,463.54525905789757
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,45700,98.588,제주시,463.54525905789757
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,42000,118.98,제주시,353.0005042864347
2025-04-29,114000,163.416,제주시,697.6061095608753
2025-04-29,34500,83.8307,제주시,411.54374232828786
2025-04-29,57000,84.67,제주시,673.2018424471478
2025-04-29,33000,84.96,제주시,388.41807909604523
2025-04-29,16500,59.8,제주시,275.9197324414716
2025-04-29,17700,48.5429,제주시,364.6259288176025
2025-04-29,31900,81.7001,제주시,390.45239846707653
2025-04-29,26000,68.65,한림읍,378.7327021121631
2025-04-29,36200,84.7,제주시,427.39079102715465
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,45700,129.615,제주시,352.5826486132006
2025-04-29,59700,83.6381,제주시,713.7895289347798
2025-04-29,26000,74.22,제주시,350.3098895176502
2025-04-29,60500,84.95,제주시,712.1836374337846
2025-04-29,31900,81.7001,제주시,390.45239846707653
2025-04-30,16500,84.9,서귀포시,194.34628975265016
2025-04-30,31700,74.9261,서귀포시,423.0835449863265
2025-04-30,85000,125.659,제주시,676.433840791348
2025-04-30,26900,84.7308,제주시,317.47605357201866
2025-04-30,41500,84.94,서귀포시,488.5801742406405
2025-04-30,41000,84.94,서귀포시,482.6936661172592
2025-04-30,23500,75.2974,서귀포시,312.0957695750451
2025-05-01,46000,84.9196,서귀포시,541.6888445070396
2025-05-01,79000,120.9434,제주시,653.1981075445209
2025-05-01,40000,79.004,서귀포시,506.3034783048959
2025-05-02,38000,135.18,제주시,281.10667258470187
2025-05-02,15570,49.87,서귀포시,312.21175055143374
2025-05-02,69500,84.9908,제주시,817.7355666730988
2025-05-02,69500,84.9908,제주시,817.7355666730988
2025-05-02,62000,84.9963,제주시,729.4435169530908
2025-05-02,20600,30.1314,제주시,683.6721825072848
2025-05-02,47000,129.615,제주시,362.61235196543606
2025-05-02,62000,84.9963,제주시,729.4435169530908
2025-05-03,52500,84.9921,서귀포시,617.7044690035898
2025-05-03,53000,84.991,서귀포시,623.5954395171253
2025-05-03,51000,84.9921,서귀포시,600.0557698892015
2025-05-03,51500,84.991,서귀포시,605.9465119836218
2025-05-03,35500,83.97,제주시,422.77003691794687
2025-05-03,29500,77.02,제주시,383.0173980784212
2025-05-03,53000,84.9297,서귀포시,624.0455341299922
2025-05-03,53500,84.9297,서귀포시,629.9327561500866
2025-05-03,53000,84.9297,서귀포시,624.0455341299922
2025-05-03,34800,74.9261,서귀포시,464.4576456001313
2025-05-03,47000,84.94,서귀포시,553.3317635978337
2025-05-03,51000,84.991,서귀포시,600.0635361391206
2025-05-03,51500,84.9297,서귀포시,606.3838680697095
2025-05-03,53500,84.9297,서귀포시,629.9327561500866
2025-05-04,35500,75.7924,제주시,468.3846929243565
2025-05-04,35500,75.7924,제주시,468.3846929243565
2025-05-05,24000,49.896,제주시,481.000481000481
2025-05-05,24000,49.896,제주시,481.000481000481
2025-05-06,28000,45.9078,제주시,609.9181402724591
2025-05-06,28000,45.9078,제주시,609.9181402724591
2025-05-06,44800,84.94,서귀포시,527.4311278549565
2025-05-06,15000,44.6269,제주시,336.1201427838367
2025-05-07,27800,60.9375,서귀포시,456.20512820512823
2025-05-07,14900,72.69,제주시,204.98005227679187
2025-05-07,88000,125.659,제주시,700.3079763486896
2025-05-07,11700,59.87,제주시,195.42341740437615
2025-05-07,17000,69.0088,서귀포시,246.34539363095723
2025-05-07,19400,32.39,제주시,598.9502933004013
2025-05-07,19500,47.71,제주시,408.7193460490463
2025-05-07,51500,84.991,서귀포시,605.9465119836218
2025-05-07,68000,84.9753,제주시,800.2325381610891
2025-05-07,31500,84.69,제주시,371.9447396386823
2025-05-08,47400,84.719,제주시,559.4966890544034
2025-05-08,70000,101.9934,서귀포시,686.31891867513
2025-05-08,61000,84.9044,제주시,718.4551095114034
2025-05-08,59000,84.9044,제주시,694.8992042815214
2025-05-08,53000,84.3616,제주시,628.2479232257331
2025-05-09,48000,84.84,애월읍,565.7708628005657
2025-05-09,37500,79.83,제주시,469.74821495678316
2025-05-09,31500,84.89,서귀포시,371.06844151254563
2025-05-09,52000,97.8898,제주시,531.2095846553982
2025-05-09,32000,84.5244,제주시,378.5889045056812
2025-05-09,41500,84.9873,제주시,488.30825311546545
2025-05-09,32400,76.51,제주시,423.4740556789962
2025-05-10,40300,86.15,제주시,467.7887405687754
2025-05-10,33000,45.9078,제주시,718.8320938925411
2025-05-10,33000,45.9078,제주시,718.8320938925411
2025-05-10,33000,45.9078,제주시,718.8320938925411
2025-05-10,60300,84.9933,제주시,709.467687453011
2025-05-10,70500,84.9767,제주시,829.6391834467566
2025-05-11,35600,84.26,제주시,422.50178020413006
2025-05-12,41000,84.97,애월읍,482.5232434977051
2025-05-12,42000,84.2,제주시,498.81235154394295
2025-05-12,68000,75.4043,제주시,901.8053347090284
2025-05-12,9000,30.4213,제주시,295.8453452022103
2025-05-12,5800,22.75,제주시,254.94505494505495
2025-05-12,13000,54.66,제주시,237.83388218075376
2025-05-13,32550,59.98,서귀포시,542.6808936312104
2025-05-13,5400,20.34,제주시,265.4867256637168
2025-05-13,15800,69.43,제주시,227.56733400547313
2025-05-13,29500,84.97,제주시,347.1813581263976
2025-05-13,28800,84.64,제주시,340.26465028355386
2025-05-13,43000,84.84,제주시,506.83639792550684
2025-05-13,17300,39.84,제주시,434.2369477911646
2025-05-14,23800,59.6725,제주시,398.8436884662114
2025-05-14,30900,59.98,서귀포시,515.1717239079693
2025-05-14,29000,67.3826,제주시,430.378168844776
2025-05-14,30000,45.9078,제주시,653.4837217204919
2025-05-14,30000,45.9078,제주시,653.4837217204919
2025-05-14,21300,49.896,제주시,426.8879268879269
2025-05-14,6580,22.8844,제주시,287.53211794934543
2025-05-14,31500,45.9078,제주시,686.1579078065165
2025-05-15,27000,59.93,제주시,450.525613215418
2025-05-15,24000,61.102,제주시,392.7858335242709
2025-05-15,27000,59.93,제주시,450.525613215418
2025-05-15,30000,45.9078,제주시,653.4837217204919
2025-05-15,35000,84.82,제주시,412.6385286489036
2025-05-15,20500,49.896,제주시,410.8545775212442
2025-05-15,39000,78.9661,애월읍,493.8828180700326
2025-05-15,22500,59.2517,제주시,379.73594006585466
2025-05-15,14500,39.69,서귀포시,365.3313177122701
2025-05-15,20000,53.0916,제주시,376.7074264102043
2025-05-15,26000,74.39,서귀포시,349.50934265358245
2025-05-15,47400,84.719,제주시,559.4966890544034
2025-05-15,72500,84.9767,제주시,853.1750468069483
2025-05-15,5500,19.55,제주시,281.3299232736573
2025-05-16,44000,84.9873,제주시,517.7244129416983
2025-05-16,84000,101.863,제주시,824.6370124579091
2025-05-16,42000,59.98,제주시,700.2334111370457
2025-05-16,8100,28.9,제주시,280.27681660899657
2025-05-16,29000,80.04,애월읍,362.3188405797101
2025-05-16,48200,84.9297,서귀포시,567.5282027370873
2025-05-17,53500,75.18,제주시,711.6254322958233
2025-05-17,43000,84.945,제주시,506.20990052386844
2025-05-17,11800,69.48,서귀포시,169.83304548071388
2025-05-17,53500,75.18,제주시,711.6254322958233
2025-05-18,75000,84.9635,제주시,882.7319966809278
2025-05-18,22000,60.0,제주시,366.6666666666667
2025-05-18,20500,49.896,제주시,410.8545775212442
2025-05-18,16900,52.82,제주시,319.95456266565697
2025-05-18,57500,75.18,제주시,764.8310720936419
2025-05-19,26800,78.68,제주시,340.620233858668
2025-05-19,35100,39.3,제주시,893.1297709923665
2025-05-19,30000,83.942,제주시,357.38962617045104
2025-05-19,24500,84.9905,서귀포시,288.2675122513693
2025-05-19,69500,84.9753,제주시,817.8847265028778
2025-05-19,9455,39.983,서귀포시,236.47550208838757
2025-05-19,48700,84.72,애월읍,574.8347497639282
2025-05-19,46500,123.646,서귀포시,376.0736295553435
2025-05-19,37800,84.966,애월읍,444.88383588729613
2025-05-20,56500,84.95,제주시,665.0971159505591
2025-05-20,10000,49.8737,서귀포시,200.50647936688074
2025-05-20,10000,49.8737,서귀포시,200.50647936688074
2025-05-20,21700,59.4,제주시,365.3198653198653
2025-05-20,14500,49.88,서귀포시,290.69767441860466
2025-05-20,39500,84.919,제주시,465.1491421236708
2025-05-20,32000,55.07,제주시,581.0786272017432
2025-05-20,26000,58.2106,제주시,446.6540458267051
2025-05-20,23300,80.04,애월읍,291.1044477761119
2025-05-21,13200,39.69,서귀포시,332.5774754346183
2025-05-21,26300,59.933,제주시,438.8233527438974
2025-05-21,49500,105.425,제주시,469.52810054541146
2025-05-21,38500,83.044,대정읍,463.6096527142238
2025-05-21,38500,77.02,제주시,499.8701635938717
2025-05-21,28000,84.9455,안덕면,329.62311128900296
2025-05-21,25500,79.73,대정읍,319.8294243070362
2025-05-22,6250,20.1975,제주시,309.44423814828565
2025-05-22,40000,84.97,제주시,470.7543839002001
2025-05-22,29500,68.93,서귀포시,427.97040475845057
2025-05-22,38000,84.966,애월읍,447.23771861685856
2025-05-22,34000,84.89,제주시,400.51831782306516
2025-05-22,24000,83.515,제주시,287.3735257139436
2025-05-22,13000,67.86,제주시,191.57088122605364
2025-05-22,9000,84.54,서귀포시,106.45848119233499
2025-05-22,19000,46.32,제주시,410.18998272884284
2025-05-23,22500,69.4669,서귀포시,323.8952652270362
2025-05-23,17900,49.87,서귀포시,358.9332263886104
2025-05-23,31300,84.978,서귀포시,368.33062675045306
2025-05-23,6200,18.0625,제주시,343.25259515570934
2025-05-23,15050,42.75,제주시,352.046783625731
2025-05-23,47700,84.7938,제주시,562.541129186332
2025-05-24,31900,45.9078,제주시,694.871024096123
2025-05-24,11000,32.04,제주시,343.3208489388265
2025-05-25,46300,66.4409,제주시,696.8599161058926
2025-05-26,36000,84.39,제주시,426.5908282971916
2025-05-26,44500,47.1,제주시,944.7983014861995
2025-05-26,3900,22.75,제주시,171.42857142857142
2025-05-26,8440,57.3812,서귀포시,147.08650219932662
2025-05-26,30000,84.2,제주시,356.29453681710214
2025-05-26,24500,84.95,서귀포시,288.40494408475575
2025-05-26,33000,84.81,제주시,389.10505836575874
2025-05-26,29000,84.9905,서귀포시,341.21460633835545
2025-05-26,14500,42.75,제주시,339.1812865497076
2025-05-26,34700,45.9078,제주시,755.862838123369
2025-05-26,16000,39.5816,제주시,404.2282272571093
2025-05-27,23400,110.46,제주시,211.8413905486149
2025-05-27,74000,84.978,제주시,870.813622349314
2025-05-27,26000,59.97,제주시,433.55010838752713
2025-05-27,17000,49.87,서귀포시,340.8863043914177
2025-05-27,27000,77.8768,제주시,346.70145665974974
2025-05-27,91500,108.4439,제주시,843.7542360612262
2025-05-27,27000,77.8768,제주시,346.70145665974974
2025-05-27,15000,83.46,제주시,179.72681524083396
2025-05-27,28000,84.7257,제주시,330.4782374179263
2025-05-28,29000,76.7005,서귀포시,378.0940150324965
2025-05-28,27600,59.933,제주시,460.51424090234093
2025-05-28,8500,40.2,제주시,211.44278606965173
2025-05-28,21400,83.27,제주시,256.9953164404948
2025-05-28,41000,84.39,제주시,485.83955444957934
2025-05-28,16000,83.13,제주시,192.46962588716468
2025-05-28,28300,83.982,제주시,336.9769712557453
2025-05-29,5500,19.55,제주시,281.3299232736573
2025-05-29,58000,84.67,제주시,685.0124010865713
2025-05-29,11500,57.42,제주시,200.27864855451062
2025-05-29,10700,27.2323,제주시,392.9157654696812
2025-05-29,32000,84.39,제주시,379.19184737528144
2025-05-29,8000,24.77,제주시,322.9713362939039
2025-05-30,4800,15.2,서귀포시,315.7894736842105
2025-05-30,8000,24.77,제주시,322.9713362939039
2025-05-30,59000,84.83,제주시,695.5086643875987
2025-05-30,12000,40.62,제주시,295.4209748892172
2025-05-30,32000,84.671,제주시,377.93341285682226
2025-05-30,16500,62.9884,서귀포시,261.95299451962586
2025-05-30,65000,59.3,제주시,1096.1214165261383
2025-05-30,57000,84.67,제주시,673.2018424471478
2025-05-30,5000,24.99,제주시,200.08003201280513
2025-05-31,5950,23.132,제주시,257.21943627874805
2025-05-31,38900,153.12,제주시,254.0491118077325
2025-05-31,16700,83.4575,제주시,200.1018482461133
2025-05-31,36000,82.01,서귀포시,438.970857212535
2025-05-31,16700,58.6477,제주시,284.75114966145304
2025-06-01,27000,51.54,제주시,523.8649592549476
2025-06-01,22750,49.896,제주시,455.94837261503926
2025-06-01,68500,84.67,제주시,809.0232668005197
2025-06-02,26500,83.04,제주시,319.12331406551056
